InteractorA,InteractorB,Correlation,t-statistic,p-value,Bonferroni-adjusted p-value
Z22548_at,HG627-HT5098_s_at,0.932786345481873,0.94460150471435,0,0
Z32684_at,HG627-HT5098_s_at,0.840317010879517,0.848924261996877,7.76689823567267e-11,0.00133515435011056
Z83821_cds2_at,HG627-HT5098_s_at,0.876321077346802,0.886095954248361,1.19859677738532e-12,2.06042573598353e-05
HG4169-HT4439_s_at,HG627-HT5098_s_at,0.914986252784729,0.926129804937349,2.22044604925031e-15,3.81701692475644e-08
HG627-HT5097_s_at,HG627-HT5098_s_at,0.91782146692276,0.929070210691953,1.33226762955019e-15,2.29021015485387e-08
D43767_at,L08096_s_at,0.871312737464905,0.880919135860838,2.30349073149227e-12,3.95977335774234e-05
J03258_at,L08096_s_at,0.884107768535614,0.894148546398736,4.09450251481758e-13,7.03857920925088e-06
J04076_at,L08096_s_at,0.871918976306915,0.881545662806759,2.1316282072803e-12,3.66433624776619e-05
L31584_at,L08096_s_at,0.878658652305603,0.888512845190779,8.75077788009548e-13,1.50428637004651e-05
M16441_cds1_at,L08096_s_at,0.884107768535614,0.894148546398736,4.09450251481758e-13,7.03857920925088e-06
U36500_at,L08096_s_at,0.829475581645966,0.837750700078136,2.23771667862138e-10,0.0038467056823972
X02530_at,L08096_s_at,0.883977711200714,0.894014008058396,4.17443857259059e-13,7.17599181854212e-06
X05196_at,L08096_s_at,0.828167498111725,0.836403138959919,2.52976972703323e-10,0.00434875410149349
X68149_at,L08096_s_at,0.884027719497681,0.894065739184604,4.14335232790108e-13,7.12255358159553e-06
Z36714_at,L08096_s_at,0.864523231983185,0.87390439151965,5.35438360316220e-12,9.20435461235769e-05
U83171_at,L08096_s_at,0.867099523544312,0.876565724251773,3.9093173143101e-12,6.7202399977262e-05
AFFX-HUMISGF3A/M97935_MB_at,M97935_s_at,0.872782111167908,0.882437733005696,1.90736315630602e-12,3.27881753836579e-05
AFFX-HUMISGF3A/M97935_3_at,M97935_s_at,0.941024720668793,0.953159815737765,0,0
X99699_at,M97935_s_at,0.839939713478088,0.848535257014327,8.06874567160776e-11,0.0013870428781857
Z24724_at,M97935_s_at,0.832613408565521,0.840983747293039,1.66018754299557e-10,0.00285391484833575
D43767_at,L00022_s_at,0.980236232280731,0.993975096305072,0,0
D49394_at,L00022_s_at,0.815599858760834,0.823462682857872,7.82117481890054e-10,0.0134448466628143
J03258_at,L00022_s_at,0.99995881319046,1.01455629529929,0,0
J04076_at,L00022_s_at,0.993850529193878,1.00817829462159,0,0
L31584_at,L00022_s_at,0.927266716957092,0.938870758923982,2.22044604925031e-16,3.81701692475644e-09
M16441_cds1_at,L00022_s_at,0.99995881319046,1.01455629529929,0,0
U36500_at,L00022_s_at,0.80406254529953,0.811593320554055,2.05005035169847e-09,0.0352410133616079
U70987_at,L00022_s_at,0.872453272342682,0.882097863398136,1.98996374933813e-12,3.42081056796673e-05
X05196_at,L00022_s_at,0.893313229084015,0.903674631101563,1.03916875104915e-13,1.78636392078602e-06
X68149_at,L00022_s_at,0.999945104122162,1.01454197705427,0,0
X89066_at,L00022_s_at,0.805273413658142,0.812838584167714,1.85843695987842e-09,0.0319471186063893
X91249_at,L00022_s_at,0.88658994436264,0.896716503513173,2.86215495748365e-13,4.92013481601106e-06
Z29574_at,L00022_s_at,0.861628770828247,0.870915005833242,7.56705809124014e-12,0.000130080119778775
Z36714_at,L00022_s_at,0.89220917224884,0.902531759007271,1.23012711128467e-13,2.11462737631507e-06
U83171_at,L00022_s_at,0.95244687795639,0.96503521867968,0,0
L08096_s_at,L00022_s_at,0.883670747280121,0.89369647335619,4.36095604072761e-13,7.49662124022166e-06
X14787_at,S71043_rna1_s_at,0.822764039039612,0.830837955055241,4.15459000535634e-10,0.00714187150425172
S71043_rna1_s_at,M87789_s_at,0.868788719177246,0.878310961369541,3.16924264609497e-12,5.44802825670487e-05
D21205_at,V00594_at,0.911622703075409,0.922642329825341,4.44089209850063e-15,7.63403384951289e-08
L23959_at,V00594_at,0.911622703075409,0.922642329825341,4.44089209850063e-15,7.63403384951289e-08
M25897_at,V00594_at,0.90913712978363,0.920065782372161,7.105427357601e-15,1.22144541592206e-07
M54995_at,V00594_at,0.850667655467987,0.859600314671193,2.62183608157329e-11,0.000450701907424467
V01514_at,V00594_at,0.830494821071625,0.838800788461245,2.03226768746845e-10,0.00349353237441719
X12451_at,V00594_at,0.827897787094116,0.836125304018882,2.59424259851926e-10,0.00445958500492072
X67734_at,V00594_at,0.911622703075409,0.922642329825341,4.44089209850063e-15,7.63403384951289e-08
HG2981-HT3938_s_at,V00594_at,0.813006997108459,0.820794352427708,9.76807967845161e-10,0.0167916376385762
HG2981-HT3938_s_at,V00594_s_at,0.801130592823029,0.808578522859409,2.59267873836677e-09,0.0445689667990061
V00594_at,V00594_s_at,0.80781751871109,0.815455301338853,1.50881973581818e-09,0.025937088045751
X15341_at,J02683_s_at,0.802843570709229,0.81033982738446,2.26136509517971e-09,0.0388735805775093
X85372_at,J02683_s_at,0.800179600715637,0.807600792436872,2.79554956961192e-09,0.0480563804952929
D10202_at,X05130_s_at,0.84204375743866,0.85070472746122,6.51501075310534e-11,0.00111995093589279
D21878_at,X05130_s_at,0.819468200206757,0.827444534770956,5.57721646643472e-10,0.00958741134584162
D88422_at,X05130_s_at,0.891319870948792,0.901611264398337,1.4122036873232e-13,2.4276227641451e-06
HG2788-HT2896_at,X05130_s_at,0.922905802726746,0.934344869499255,4.44089209850063e-16,7.63403384951289e-09
HG4321-HT4591_at,X05130_s_at,0.850755214691162,0.859690661570552,2.59696708582169e-11,0.000446426848468739
J04027_at,X05130_s_at,0.812172293663025,0.819935458434551,1.04850683690927e-09,0.0180241638546308
L00352_at,X05130_s_at,0.881749749183655,0.891709494069248,5.71542813077031e-13,9.82500156432309e-06
L19872_at,X05130_s_at,0.837100982666016,0.845608785490469,1.07162723139709e-10,0.00184216107419211
L21954_at,X05130_s_at,0.810364603996277,0.818075554383074,1.22088494869388e-09,0.0209873980676916
M22960_at,X05130_s_at,0.805371284484863,0.812939239688622,1.84370052558336e-09,0.031693794644144
M33195_at,X05130_s_at,0.828036308288574,0.836267996911008,2.56094256911865e-10,0.00440234120210015
M57763_at,X05130_s_at,0.809723556041718,0.817416047208923,1.28809718447087e-09,0.0221427976397646
M63835_at,X05130_s_at,0.836409449577332,0.844895970412154,1.14738885059751e-10,0.0019723976916648
M63959_at,X05130_s_at,0.84572571516037,0.854501987548375,4.44710934743853e-11,0.000764472149690221
M87860_at,X05130_s_at,0.800055384635925,0.807473088667328,2.82311085619824e-09,0.0485301677210783
M92357_at,X05130_s_at,0.864338278770447,0.873713353151834,5.47539791284635e-12,9.41238203475692e-05
U16306_at,X05130_s_at,0.837824881076813,0.846355000602675,9.97335547481271e-11,0.0017144513219236
U30255_at,X05130_s_at,0.806482434272766,0.814082053354918,1.68383840204456e-09,0.028945714224081
U44772_at,X05130_s_at,0.820861160755157,0.828878639443211,4.92813789776392e-10,0.00847162477541374
U60644_at,X05130_s_at,0.857892990112305,0.86705767397664,1.16919807169324e-11,0.000200988843189975
U64998_at,X05130_s_at,0.818860709667206,0.82681914548864,5.88448845206813e-10,0.0101156215989402
X05908_at,X05130_s_at,0.853544175624847,0.862568724903646,1.91082705214285e-11,0.000328477208476841
X07743_at,X05130_s_at,0.856496393680573,0.865615914670615,1.37139188893798e-11,0.000235746599306808
X52056_at,X05130_s_at,0.845555067062378,0.854325972688675,4.52748949442139e-11,0.000778289750957839
X53416_at,X05130_s_at,0.814574837684631,0.822407768305185,8.54307513620256e-10,0.0146858161203065
X62320_at,X05130_s_at,0.893867790699005,0.904248726701855,9.50350909079134e-14,1.63368324379576e-06
X62654_rna1_at,X05130_s_at,0.885492861270905,0.895581445406902,3.35731442646647e-13,5.77132959023174e-06
X66171_at,X05130_s_at,0.823320806026459,0.831411285827833,3.95061761082616e-10,0.00679123651252667
X90858_at,X05130_s_at,0.817405045032501,0.825320702587036,6.6860517122791e-10,0.0114935341726419
Y10659_at,X05130_s_at,0.84125941991806,0.849895961237924,7.05828728797542e-11,0.0012133418889908
J02783_at,X05130_s_at,0.895930469036102,0.906384280457374,6.86117829218347e-14,1.17945822974974e-06
Z49835_s_at,X05130_s_at,0.894124984741211,0.90451498866893,9.14823772291129e-14,1.57261097299966e-06
M13452_s_at,X05130_s_at,0.827219605445862,0.835426718927859,2.76318301573042e-10,0.00474999892062389
U05572_s_at,X05130_s_at,0.868239998817444,0.877744011843008,3.39372974167418e-12,5.83392866779775e-05
HG417-HT417_s_at,X05130_s_at,0.824337720870972,0.832458513138804,3.60193652682028e-10,0.00619184271079831
D10923_at,M27436_s_at,0.856816947460175,0.865946821098644,1.32227562232856e-11,0.000227303357869246
D16626_at,M27436_s_at,0.820759773254395,0.828774252408819,4.97289764922471e-10,0.00854856820258298
D50402_at,M27436_s_at,0.845800042152405,0.854578652766516,4.41251479799121e-11,0.00075852523732145
D83657_at,M27436_s_at,0.867353916168213,0.876828542382725,3.78830300462596e-12,6.51221257532697e-05
HG3117-HT3293_at,M27436_s_at,0.853376090526581,0.862395252818727,1.94684268706169e-11,0.000334668409928796
L37362_at,M27436_s_at,0.833983838558197,0.842395995854095,1.45444545296414e-10,0.00250023769412167
M14660_at,M27436_s_at,0.832353889942169,0.840716325354431,1.70208291905283e-10,0.00292593432367205
M21005_at,M27436_s_at,0.814160704612732,0.821981579385011,8.85194806343748e-10,0.0152167784426078
M31166_at,M27436_s_at,0.831057965755463,0.839381010973451,1.92643456742303e-10,0.00331160189673252
U66033_at,M27436_s_at,0.845800042152405,0.854578652766516,4.41251479799121e-11,0.00075852523732145
U68030_at,M27436_s_at,0.845800042152405,0.854578652766516,4.41251479799121e-11,0.00075852523732145
X04500_at,M27436_s_at,0.801466524600983,0.808923915315192,2.52434828595938e-09,0.0433943447297001
X13334_at,M27436_s_at,0.843604326248169,0.852314040240567,5.5480953164988e-11,0.000953735116887344
X99076_rna1_at,M27436_s_at,0.845800042152405,0.854578652766516,4.41251479799121e-11,0.00075852523732145
J04513_at,M27436_s_at,0.809096157550812,0.81677061149403,1.35719613325591e-09,0.0233306304046472
D55638_at,J02871_s_at,0.848190486431122,0.85704452228747,3.42486039528467e-11,0.000588744324508284
AFFX-HUMTFRR/M11507_M_at,M29610_s_at,0.845820963382721,0.854600232226349,4.40281144875598e-11,0.000756857200925332
D00726_at,M29610_s_at,0.815920472145081,0.823792662352693,7.60730145543675e-10,0.0130771915926218
D26308_at,M29610_s_at,0.854104995727539,0.863147534584646,1.79514181297691e-11,0.00030859055029886
M27819_at,M29610_s_at,0.851275622844696,0.860227650431502,2.45363729334258e-11,0.000421788004219437
M60298_at,M29610_s_at,0.862850964069366,0.872177201419121,6.54498677477022e-12,0.000112510390874121
X01060_at,M29610_s_at,0.820109844207764,0.828105113338198,5.26893195740286e-10,0.00905746053302536
X06482_at,M29610_s_at,0.821351647377014,0.829383647759761,4.7168513539475e-10,0.00810841652993854
X77737_at,M29610_s_at,0.830929696559906,0.83924884982083,1.9500800974015e-10,0.00335224930996425
Z32684_at,M29610_s_at,0.808841228485107,0.816508361591758,1.38624534073983e-09,0.0238299954608454
Z83821_cds2_at,M29610_s_at,0.853669881820679,0.862698461301679,1.8843149263148e-11,0.000323919690268681
Z84721_cds1_at,M29610_s_at,0.823031485080719,0.831113354734627,4.05541822345867e-10,0.00697139207734132
HG627-HT5098_s_at,M29610_s_at,0.824749052524567,0.832882127666887,3.46922046645659e-10,0.00596369960920562
AFFX-HUMTFRR/M11507_M_at,U05255_s_at,0.905578196048737,0.916377477926813,1.35447209004269e-14,2.32838032410143e-07
AFFX-HUMTFRR/M11507_3_at,U05255_s_at,0.865006387233734,0.874403455710539,5.05018249441491e-12,8.68142329366606e-05
AB000584_at,U05255_s_at,0.846551954746246,0.855354243228136,4.07633926613471e-11,0.000700735601080638
D00726_at,U05255_s_at,0.890404522418976,0.900663875750107,1.62314606200198e-13,2.79023937199696e-06
D26308_at,U05255_s_at,0.935518980026245,0.947439617278629,0,0
L11239_at,U05255_s_at,0.814842581748962,0.822683313365655,8.34875280020242e-10,0.0143517698841364
M14016_at,U05255_s_at,0.860484540462494,0.869733430342499,8.65729710142205e-12,0.000148821672879329
M25077_at,U05255_s_at,0.819979965686798,0.827971399721127,5.33002308955588e-10,0.00916247811967619
M27819_at,U05255_s_at,0.933196902275085,0.94502786810987,0,0
M60298_at,U05255_s_at,0.918081104755402,0.929339515118925,1.33226762955019e-15,2.29021015485387e-08
M60459_at,U05255_s_at,0.850933790206909,0.859874924329298,2.54694043633208e-11,0.000437827109337263
M61764_at,U05255_s_at,0.892177045345306,0.902498504099183,1.23900889548167e-13,2.1298954440141e-06
M64934_at,U05255_s_at,0.824620246887207,0.832749474382432,3.51028095479933e-10,0.00603428388617822
M77016_at,U05255_s_at,0.852028846740723,0.861004909652394,2.25921503727022e-11,0.000388366204026269
M95623_cds1_at,U05255_s_at,0.896925508975983,0.907414599383782,5.86197757002083e-14,1.0076924681357e-06
U01317_cds6_at,U05255_s_at,0.924643039703369,0.936147634662147,4.44089209850063e-16,7.63403384951289e-09
U29091_at,U05255_s_at,0.911001205444336,0.921998036831979,4.88498130835069e-15,8.39743723446418e-08
X01060_at,U05255_s_at,0.871473968029022,0.881085759260011,2.25663931985309e-12,3.87923430062997e-05
X06482_at,U05255_s_at,0.918094873428345,0.929353796571703,1.33226762955019e-15,2.29021015485387e-08
X64364_at,U05255_s_at,0.895731031894684,0.906177781999588,7.105427357601e-14,1.22144541592206e-06
X64594_at,U05255_s_at,0.950344443321228,0.962848507267315,0,0
X77737_at,U05255_s_at,0.956020414829254,0.968752886584827,0,0
Z22548_at,U05255_s_at,0.955385327339172,0.968092102632931,0,0
Z32684_at,U05255_s_at,0.89182585477829,0.902134988365896,1.30562227695918e-13,2.24440595175679e-06
Z83821_cds2_at,U05255_s_at,0.941429018974304,0.953579964669672,0,0
Z84721_cds1_at,U05255_s_at,0.835022628307343,0.843466578234957,1.3146039812284e-10,0.00225984578521743
HG4169-HT4439_s_at,U05255_s_at,0.927442133426666,0.939052845066212,0,0
HG627-HT5097_s_at,U05255_s_at,0.886101365089417,0.896211000349898,3.07309733216243e-13,5.28275142386292e-06
HG627-HT5098_s_at,U05255_s_at,0.944483160972595,0.956754300017033,0,0
M29610_s_at,U05255_s_at,0.884876430034637,0.894943719123252,3.66817687336152e-13,6.30571195969765e-06
X17094_at,Y00339_s_at,0.830884873867035,0.839202667403632,1.95840454964014e-10,0.00336655930641516
D00726_at,U07804_s_at,0.910356402397156,0.921329617473635,5.77315972805081e-15,9.92424400436676e-08
D26308_at,U07804_s_at,0.853623807430267,0.862650909602274,1.89399607108953e-11,0.000325583909647875
K03195_at,U07804_s_at,0.876178383827209,0.885948433074646,1.22168941629752e-12,2.100122712001e-05
L11239_at,U07804_s_at,0.817947864532471,0.825879455934387,6.37595976016314e-10,0.0109604763080489
M14016_at,U07804_s_at,0.906583487987518,0.917419207291827,1.13242748511766e-14,1.94667863162579e-07
M25077_at,U07804_s_at,0.852240741252899,0.861223573571912,2.2071677818758e-11,0.00037941911635464
M27819_at,U07804_s_at,0.867342889308929,0.876817150207539,3.79341003053923e-12,6.52099171425391e-05
M61733_at,U07804_s_at,0.807076096534729,0.814692669564797,1.6038055328238e-09,0.0275699239117895
M77016_at,U07804_s_at,0.901113748550415,0.911752217943742,2.93098878501041e-14,5.03846234067851e-07
M77140_at,U07804_s_at,0.84417337179184,0.852900905879765,5.23017185116714e-11,0.000899083068558681
M95623_cds1_at,U07804_s_at,0.848405659198761,0.857266505807678,3.34692273895598e-11,0.000575346595102388
U01317_cds6_at,U07804_s_at,0.849918842315674,0.858827685149618,2.84381407311685e-11,0.000488860625621257
U29091_at,U07804_s_at,0.903883159160614,0.914621191817389,1.82076576038526e-14,3.12995387830028e-07
V01514_at,U07804_s_at,0.90493369102478,0.915709656214652,1.50990331349021e-14,2.59557150883438e-07
X64364_at,U07804_s_at,0.819882750511169,0.827871314757893,5.37617950158165e-10,0.0092418224504911
X64594_at,U07804_s_at,0.820589125156403,0.828598557427243,5.04909003495868e-10,0.00867954532133908
X77737_at,U07804_s_at,0.861744344234467,0.871034356967555,7.46425143915985e-12,0.000128312840942613
Z22548_at,U07804_s_at,0.875575482845306,0.885325152386819,1.32338584535319e-12,2.27494208715484e-05
Z83821_cds2_at,U07804_s_at,0.830365836620331,0.838667895790008,2.05726102819881e-10,0.00353649671692224
HG4169-HT4439_s_at,U07804_s_at,0.802604198455811,0.810093689243144,2.3051689446163e-09,0.0396265825913407
HG627-HT5097_s_at,U07804_s_at,0.864522576332092,0.873903714292222,5.35482769237206e-12,9.20511801574264e-05
HG627-HT5098_s_at,U07804_s_at,0.853768110275269,0.862799839856857,1.86382020928022e-11,0.000320396583647131
U05255_s_at,U07804_s_at,0.82655942440033,0.834746708906485,2.93743473989139e-10,0.00504954314081107
D29956_at,U07806_s_at,0.810989558696747,0.818718533702109,1.15851284121504e-09,0.0199152018305444
L37936_at,U07806_s_at,0.813692331314087,0.821499586376559,9.21378084939306e-10,0.0158387804355815
X82200_at,U07806_s_at,0.835824191570282,0.844292729214323,1.21537890862555e-10,0.00208927474990084
HG2059-HT2114_at,J03263_s_at,0.830094516277313,0.838388358521397,2.11076489620154e-10,0.00362847155674118
X75861_at,J03263_s_at,0.832671821117401,0.841043939422774,1.65089275583341e-10,0.00283793681548872
X78925_at,J03263_s_at,0.803408145904541,0.810920376733625,2.16109619088911e-09,0.0371499264277801
X93499_at,J03263_s_at,0.843160569667816,0.851856404190631,5.80846482023389e-11,0.000998493457347038
J04182_at,J03263_s_at,0.828791677951813,0.837046140434378,2.38624453530178e-10,0.00410202976151108
D14694_at,Z74616_s_at,0.852153301239014,0.861133339687578,2.2284840639486e-11,0.000383083452602406
D42044_at,Z74616_s_at,0.833629369735718,0.842030696918277,1.50525147901703e-10,0.00258757485837702
D63506_at,Z74616_s_at,0.833221554756165,0.841610433613372,1.56574975207491e-10,0.00269157330150893
HG1148-HT1148_at,Z74616_s_at,0.922661781311035,0.934091664000771,4.44089209850063e-16,7.63403384951289e-09
L31529_at,Z74616_s_at,0.922131538391113,0.933541481919645,4.44089209850063e-16,7.63403384951289e-09
M21056_at,Z74616_s_at,0.922661781311035,0.934091664000771,4.44089209850063e-16,7.63403384951289e-09
S77583_at,Z74616_s_at,0.835552096366882,0.844012282146087,1.24825039193865e-10,0.00214578186845493
S77763_at,Z74616_s_at,0.83413290977478,0.842549624475821,1.43355771697884e-10,0.00246433101591048
S81578_at,Z74616_s_at,0.922661781311035,0.934091664000771,4.44089209850063e-16,7.63403384951289e-09
U14193_at,Z74616_s_at,0.889210820198059,0.899428491866876,1.94289029309402e-13,3.33988980916189e-06
U16261_at,Z74616_s_at,0.892027020454407,0.902343212805765,1.26565424807268e-13,2.17569964711117e-06
U33849_at,Z74616_s_at,0.846362054347992,0.855158358754948,4.15891765470633e-11,0.000714931087023807
U48861_at,Z74616_s_at,0.922661781311035,0.934091664000771,4.44089209850063e-16,7.63403384951289e-09
U57352_at,Z74616_s_at,0.897908985614777,0.908433024307589,4.9737991503207e-14,8.55011791145444e-07
U63329_at,Z74616_s_at,0.922661781311035,0.934091664000771,4.44089209850063e-16,7.63403384951289e-09
U90916_at,Z74616_s_at,0.859054982662201,0.868257358087575,1.02255981460075e-11,0.000175781263418884
X52947_at,Z74616_s_at,0.927917778491974,0.939546588175086,0,0
